log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,g1h3,12,-336,231,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,a3a4,13,-353,248,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f2f3,14,-356,251,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,h2h3,15,-366,261,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,g2g3,16,-366,261,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4b5,17,-372,267,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c1e3,18,-373,268,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4g3,19,-385,280,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4b3,20,-387,282,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c1d2,21,-388,283,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4a2,22,-405,300,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,g2g4,23,-405,300,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,a1a2,24,-413,308,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,e1d2,25,-446,341,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,d3d4,26,-462,357,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,b2b3,27,-482,377,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,b2b4,28,-490,385,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4d4,29,-514,409,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4a6,30,-515,410,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,b1d2,31,-535,430,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4f3,32,-557,452,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4e5,33,-560,455,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c2c3,34,-564,459,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4e6,35,-573,468,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,c4d5,36,-596,491,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4f7,37,-690,585,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4h4,38,-718,613,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4g4,39,-723,618,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4f5,40,-752,647,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4f6,41,-755,650,f4e5,f4d2,1,42,,,,,
sprt_game_2,8,1,White,r1bqk1nr/ppp2ppp/3bp3/4n3/2B2Q2/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 8,f4h6,42,-758,653,f4e5,f4d2,1,42,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4b5,1,-125,0,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4a2,2,-132,7,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,b1c3,3,-136,11,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2e2,4,-137,12,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4b3,5,-153,28,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,g1f3,6,-158,33,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2g5,7,-175,50,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,g1e2,8,-180,55,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,f2f4,9,-189,64,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,g1h3,10,-190,65,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,h2h4,11,-194,69,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2c3,12,-202,77,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,a3a4,13,-203,78,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,b2b3,14,-203,78,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,h2h3,15,-209,84,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2e3,16,-220,95,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c2c3,17,-221,96,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,e1f1,18,-222,97,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,f2f3,19,-224,99,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2d1,20,-228,103,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,b2b4,21,-235,110,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,a1a2,22,-256,131,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,e1e2,23,-269,144,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,e1d1,24,-275,150,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,g2g3,25,-314,189,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2f4,26,-399,274,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,g2g4,27,-411,286,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d3d4,28,-424,299,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4e6,29,-464,339,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4d5,30,-547,422,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,c4a6,31,-559,434,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2b4,32,-600,475,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2a5,33,-739,614,c4b5,d2e2,1,34,,,,,
sprt_game_2,9,3,White,r1bqk1nr/p1p2ppp/1p1bp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 9,d2h6,34,-755,630,c4b5,d2e2,1,34,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b5c4,1,-124,0,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b5a4,2,-130,6,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d3d4,3,-149,25,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,f2f4,4,-172,48,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2c3,5,-306,182,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b1c3,6,-438,314,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2e2,7,-447,323,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,h2h4,8,-456,332,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,g1e2,9,-458,334,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b2b4,10,-466,342,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b2b3,11,-467,343,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b5c6,12,-485,361,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,g1f3,13,-487,363,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2d1,14,-492,368,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,f2f3,15,-494,370,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,h2h3,16,-505,381,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,g1h3,17,-507,383,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2e3,18,-510,386,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,g2g3,19,-510,386,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2g5,20,-512,388,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,a3a4,21,-513,389,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,e1f1,22,-523,399,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2f4,23,-525,401,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,b5a6,24,-529,405,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,c2c3,25,-531,407,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,g2g4,26,-535,411,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,c2c4,27,-539,415,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,e1d1,28,-540,416,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,e1e2,29,-547,423,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,a1a2,30,-561,437,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2b4,31,-696,572,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2a5,32,-728,604,b5c6,b5a4,1,33,,,,,
sprt_game_2,10,5,White,r1bqk1nr/p4ppp/1ppbp3/1B2n3/8/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 0 10,d2h6,33,-752,628,b5c6,b5a4,1,33,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,b1c3,1,-131,0,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,c4a2,2,-144,13,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,c4b3,3,-146,15,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2e2,4,-160,29,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2e3,5,-173,42,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,g1e2,6,-173,42,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2g5,7,-175,44,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,f2f4,8,-181,50,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,g1f3,9,-186,55,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,a3a4,10,-186,55,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,g1h3,11,-202,71,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,h2h4,12,-209,78,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2c3,13,-214,83,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,h2h3,14,-217,86,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,f2f3,15,-218,87,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2d1,16,-220,89,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,e1f1,17,-220,89,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,b2b4,18,-241,110,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,b2b3,19,-243,112,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,c2c3,20,-257,126,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,e1e2,21,-262,131,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,a1a2,22,-264,133,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,e1d1,23,-268,137,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d2f4,24,-405,274,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,g2g3,25,-415,284,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,c4e6,26,-447,316,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,g2g4,27,-455,324,c4e6,b1c3,1,34,,,,,
sprt_game_2,11,7,White,r2qk1nr/pb3ppp/1ppbp3/4n3/2B5/P2P4/1PPQ1PPP/RNB1K1NR w KQkq - 2 11,d3d4,28,-473,342,c4e6,b1c3,1,34,,,,,
