log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4a5,32,-556,376,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4b4,33,-570,390,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8c8,34,-600,420,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4a3,35,-602,422,a4a7,h7h5,4,35
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6e8,1,-268,0,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6g2,2,-303,35,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6a8,3,-307,39,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,d8d6,4,-367,99,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6h1,5,-376,108,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c8d6,6,-412,144,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6b5,7,-433,165,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6d5,8,-438,170,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c8e7,9,-447,179,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c8a7,10,-447,179,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6d7,11,-482,214,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,f8g7,12,-493,225,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6f3,13,-508,240,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6e4,14,-515,247,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4a5,15,-533,265,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,c6b7,16,-534,266,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,f8e7,17,-542,274,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4a7,18,-545,277,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,g6g5,19,-565,297,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,d8e8,20,-568,300,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,h7h5,21,-583,315,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4a8,22,-586,318,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,h7h6,23,-592,324,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,e6e5,24,-592,324,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4c4,25,-598,330,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,f7f6,26,-620,352,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,d8d7,27,-621,353,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,f8g8,28,-633,365,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4a3,29,-637,369,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,f7f5,30,-638,370,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4a6,31,-668,400,c6a8,c6g2,4,32
sprt_game_1,35,61,Black,2nr1k2/5p1p/1pbNp1p1/1P6/r1P2P1P/P2R4/3RBP2/4K3 b - - 0 35,a4b4,32,-704,436,c6a8,c6g2,4,32
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,c4e5,1,-137,0,c4e5,d7d8,4,6
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,d7d8,2,-256,119,c4e5,d7d8,4,6
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,d7d6,3,-469,332,c4e5,d7d8,4,6
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,d7c8,4,-504,367,c4e5,d7d8,4,6
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,d7e7,5,-596,459,c4e5,d7d8,4,6
sprt_game_1,45,81,Black,4b3/2rk4/1p4pp/1P2Np2/P1n2P1P/8/4RP2/3BK3 b - - 3 45,d7e6,6,-605,468,c4e5,d7d8,4,6
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,d7c7,1,-248,0,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,d7d8,2,-261,13,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,e8f7,3,-295,47,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,d7e7,4,-307,59,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,g5g4,5,-341,93,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,d7e6,6,-343,95,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,d7c8,7,-346,98,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,e8g6,8,-358,110,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,f5f4,9,-486,238,g5g4,e8f7,4,10
sprt_game_1,51,93,Black,4b3/3k4/1p6/1P2Ppp1/P7/2K5/5P2/3B4 b - - 3 51,e8h5,10,-757,509,g5g4,e8f7,4,10
sprt_game_1,54,99,Black,4b3/8/1p2k3/1P2P3/P2K1pp1/1B6/5P2/8 b - - 1 54,e6f5,1,-391,0,e6e7,e6d7,4,3
sprt_game_1,54,99,Black,4b3/8/1p2k3/1P2P3/P2K1pp1/1B6/5P2/8 b - - 1 54,e6e7,2,-422,31,e6e7,e6d7,4,3
sprt_game_1,54,99,Black,4b3/8/1p2k3/1P2P3/P2K1pp1/1B6/5P2/8 b - - 1 54,e6d7,3,-472,81,e6e7,e6d7,4,3
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,f5g4,1,-544,0,g3g2,f5e6,4,6
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,f5g5,2,-674,130,g3g2,f5e6,4,6
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,f5g6,3,-1017,473,g3g2,f5e6,4,6
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,g3g2,4,-6256,5712,g3g2,f5e6,4,6
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,f5e6,5,-8115,7571,g3g2,f5e6,4,6
sprt_game_1,60,111,Black,8/1B6/8/4Pk2/3K4/6p1/8/8 b - - 0 60,f5f4,6,-31989,31445,g3g2,f5e6,4,6
sprt_game_1,61,113,Black,8/8/8/4Pk2/3K4/8/6B1/8 b - - 0 61,f5e6,1,-31987,0,f5e6,f5g4,4,5
sprt_game_1,61,113,Black,8/8/8/4Pk2/3K4/8/6B1/8 b - - 0 61,f5g6,2,-31988,1,f5e6,f5g4,4,5
sprt_game_1,61,113,Black,8/8/8/4Pk2/3K4/8/6B1/8 b - - 0 61,f5g5,3,-31988,1,f5e6,f5g4,4,5
sprt_game_1,61,113,Black,8/8/8/4Pk2/3K4/8/6B1/8 b - - 0 61,f5g4,4,-31991,4,f5e6,f5g4,4,5
sprt_game_1,61,113,Black,8/8/8/4Pk2/3K4/8/6B1/8 b - - 0 61,f5f4,5,-31991,4,f5e6,f5g4,4,5
sprt_game_1,68,127,Black,8/2k1P3/5K2/3B4/8/8/8/8 b - - 2 68,c7d6,1,-31990,0,c7b6,c7d6,4,5
sprt_game_1,68,127,Black,8/2k1P3/5K2/3B4/8/8/8/8 b - - 2 68,c7d7,2,-31991,1,c7b6,c7d6,4,5
sprt_game_1,68,127,Black,8/2k1P3/5K2/3B4/8/8/8/8 b - - 2 68,c7b6,3,-31994,4,c7b6,c7d6,4,5
sprt_game_1,68,127,Black,8/2k1P3/5K2/3B4/8/8/8/8 b - - 2 68,c7c8,4,-31996,6,c7b6,c7d6,4,5
sprt_game_1,68,127,Black,8/2k1P3/5K2/3B4/8/8/8/8 b - - 2 68,c7b8,5,-31996,6,c7b6,c7d6,4,5
sprt_game_1,69,129,Black,8/3kPB2/5K2/8/8/8/8/8 b - - 4 69,d7c7,1,-31993,0,d7c7,d7d6,4,4
sprt_game_1,69,129,Black,8/3kPB2/5K2/8/8/8/8/8 b - - 4 69,d7d6,2,-31993,0,d7c7,d7d6,4,4
sprt_game_1,69,129,Black,8/3kPB2/5K2/8/8/8/8/8 b - - 4 69,d7c6,3,-31993,0,d7c7,d7d6,4,4
sprt_game_1,69,129,Black,8/3kPB2/5K2/8/8/8/8/8 b - - 4 69,d7c8,4,-31995,2,d7c7,d7d6,4,4
sprt_game_1,70,131,Black,8/2k1P3/4BK2/8/8/8/8/8 b - - 6 70,c7d6,1,-31993,0,c7b6,c7c6,4,5
sprt_game_1,70,131,Black,8/2k1P3/4BK2/8/8/8/8/8 b - - 6 70,c7b7,2,-31994,1,c7b6,c7c6,4,5
sprt_game_1,70,131,Black,8/2k1P3/4BK2/8/8/8/8/8 b - - 6 70,c7c6,3,-31994,1,c7b6,c7c6,4,5
sprt_game_1,70,131,Black,8/2k1P3/4BK2/8/8/8/8/8 b - - 6 70,c7b6,4,-31994,1,c7b6,c7c6,4,5
sprt_game_1,70,131,Black,8/2k1P3/4BK2/8/8/8/8/8 b - - 6 70,c7b8,5,-31996,3,c7b6,c7c6,4,5
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4c5,1,-31992,0,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4b5,2,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4a5,3,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4c4,4,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4a4,5,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4c3,6,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4b3,7,-31993,1,b4c3,b4b3,4,8
sprt_game_1,73,137,Black,8/4P3/5K2/5B2/1k6/8/8/8 b - - 12 73,b4a3,8,-31994,2,b4c3,b4b3,4,8
sprt_game_1,76,143,Black,8/4P3/8/8/5K2/3B4/k7/8 b - - 18 76,a2b3,1,-31994,0,a2b2,a2b3,4,4
sprt_game_1,76,143,Black,8/4P3/8/8/5K2/3B4/k7/8 b - - 18 76,a2a3,2,-31994,0,a2b2,a2b3,4,4
sprt_game_1,76,143,Black,8/4P3/8/8/5K2/3B4/k7/8 b - - 18 76,a2b2,3,-31994,0,a2b2,a2b3,4,4
sprt_game_1,76,143,Black,8/4P3/8/8/5K2/3B4/k7/8 b - - 18 76,a2a1,4,-31995,1,a2b2,a2b3,4,4
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2b3,1,-31995,0,b2c3,b2b3,4,6
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2c3,2,-31996,1,b2c3,b2b3,4,6
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2a3,3,-31997,2,b2c3,b2b3,4,6
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2a2,4,-31997,2,b2c3,b2b3,4,6
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2c1,5,-31997,2,b2c3,b2b3,4,6
sprt_game_1,77,145,Black,4Q3/8/8/8/5K2/3B4/1k6/8 b - - 0 77,b2a1,6,-31997,2,b2c3,b2b3,4,6
sprt_game_1,82,155,Black,1Q6/8/8/8/2k5/4K3/8/8 b - - 7 82,c4d5,1,-31992,0,c4c3,c4d5,4,3
sprt_game_1,82,155,Black,1Q6/8/8/8/2k5/4K3/8/8 b - - 7 82,c4c5,2,-31993,1,c4c3,c4d5,4,3
sprt_game_1,82,155,Black,1Q6/8/8/8/2k5/4K3/8/8 b - - 7 82,c4c3,3,-31996,4,c4c3,c4d5,4,3
sprt_game_1,84,159,Black,8/8/8/8/2k5/4K3/Q7/8 b - - 11 84,c4c5,1,-31994,0,c4b4,c4c3,4,4
sprt_game_1,84,159,Black,8/8/8/8/2k5/4K3/Q7/8 b - - 11 84,c4b5,2,-31994,0,c4b4,c4c3,4,4
sprt_game_1,84,159,Black,8/8/8/8/2k5/4K3/Q7/8 b - - 11 84,c4b4,3,-31995,1,c4b4,c4c3,4,4
sprt_game_1,84,159,Black,8/8/8/8/2k5/4K3/Q7/8 b - - 11 84,c4c3,4,-31996,2,c4b4,c4c3,4,4
sprt_game_1,89,169,Black,8/8/k7/3K4/8/1Q6/8/8 b - - 21 89,a6a7,1,-31998,0,a6a5,a6a7,4,2
sprt_game_1,89,169,Black,8/8/k7/3K4/8/1Q6/8/8 b - - 21 89,a6a5,2,-31998,0,a6a5,a6a7,4,2
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a3c1,1,-97,0,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a1a2,2,-115,18,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2d1,3,-116,19,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g1h2,4,-116,19,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g1h1,5,-116,19,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3d1,6,-117,20,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3a2,7,-118,21,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,e2g3,8,-120,23,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a1d1,9,-126,29,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1f2,10,-127,30,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1d1,11,-127,30,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g1f2,12,-131,34,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,e2c1,13,-133,36,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1f3,14,-136,39,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1e1,15,-138,41,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1c1,16,-141,44,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a1e1,17,-142,45,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a1c1,18,-145,48,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2e1,19,-188,91,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,h3h4,20,-201,104,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,e3e4,21,-205,108,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2a2,22,-207,110,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2c1,23,-214,117,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g2f3,24,-222,125,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g2h1,25,-248,151,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3b5,26,-425,328,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g2e4,27,-445,348,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3d5,28,-447,350,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3e4,29,-449,352,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,c3b1,30,-484,387,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a1b1,31,-487,390,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,f1b1,32,-490,393,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,g2d5,33,-494,397,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a3b4,34,-531,434,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,a3b2,35,-534,437,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2b2,36,-595,498,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2c2,37,-670,573,f1e1,g1h1,2,38
sprt_game_2,19,21,White,1r4k1/1rqnnpb1/2p1p1p1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4RK1 w - - 4 19,d2d3,38,-709,612,f1e1,g1h1,2,38
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a3c1,1,-119,0,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,g5f6,2,-121,2,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a1a2,3,-133,14,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2d1,4,-138,19,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1d1,5,-141,22,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a1d1,6,-142,23,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,h1g1,7,-146,27,a1d1,a1a2,2,39
