log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e4d5,12,-266,64,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,c3a2,13,-272,70,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d1a1,14,-274,72,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,c3a4,15,-285,83,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,h1h2,16,-286,84,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,c3d5,17,-290,88,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,f2f3,18,-291,89,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,b2b3,19,-295,93,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e2f3,20,-296,94,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e2f1,21,-340,138,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,f2f4,22,-378,176,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d3d4,23,-384,182,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d2e3,24,-467,265,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e2e3,25,-495,293,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d2h6,26,-499,297,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d2f4,27,-542,340,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e2g4,28,-546,344,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,d2g5,29,-556,354,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,c3b5,30,-564,362,g1f3,e1f1,2,31
sprt_game_3,22,33,White,r5k1/ppn1qpb1/3r1npp/3pp3/4P3/P1NP3P/1P1BQPP1/3RK1NR w - - 0 22,e2h5,31,-763,561,g1f3,e1f1,2,31
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c4,1,-174,0,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c2,2,-180,6,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,g1f3,3,-182,8,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c5,4,-184,10,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1a1,5,-196,22,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,a3a4,6,-202,28,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,g2g4,7,-217,43,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2d1,8,-219,45,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,g2g3,9,-221,47,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1e1,10,-229,55,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2e1,11,-239,65,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,a2b4,12,-239,65,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1d1,13,-239,65,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1b1,14,-244,70,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,h1h2,15,-248,74,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,h3h4,16,-248,74,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,f2f3,17,-290,116,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2e1,18,-296,122,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,f1e1,19,-303,129,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,b2b4,20,-303,129,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,f2f4,21,-307,133,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,b2b3,22,-323,149,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2f3,23,-375,201,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2b4,24,-383,209,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2a5,25,-401,227,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2f4,26,-412,238,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2g5,27,-468,294,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2h6,28,-475,301,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,a2c3,29,-493,319,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2c3,30,-521,347,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2g4,31,-559,385,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,d2e3,32,-565,391,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c7,33,-565,391,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c6,34,-572,398,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c3,35,-588,414,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,c1c8,36,-590,416,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2h5,37,-742,568,g1f3,c1c2,2,38
sprt_game_3,25,39,White,r5k1/1p2qpb1/3r1npp/pn2p3/3pP3/P2P3P/NP1BQPP1/2R2KNR w - - 2 25,e2e3,38,-779,605,g1f3,c1c2,2,38
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,g2g3,1,-148,0,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,e2d1,2,-152,4,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c1b3,3,-155,7,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,g2g4,4,-178,30,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,b2b3,5,-180,32,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,h3h4,6,-189,41,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c2,7,-196,48,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f1g1,8,-203,55,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,b2b4,9,-206,58,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,h1g1,10,-241,93,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3e1,11,-246,98,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3h2,12,-256,108,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2e1,13,-262,114,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,h1h2,14,-267,119,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,e2e1,15,-269,121,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3h4,16,-277,129,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c7,17,-281,133,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f1e1,18,-294,146,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3g1,19,-297,149,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c1a2,20,-319,171,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2g5,21,-391,243,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3g5,22,-408,260,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2h6,23,-412,264,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3d4,24,-415,267,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,f3e5,25,-417,269,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2a5,26,-426,278,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c3,27,-465,317,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2c3,28,-475,327,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4d4,29,-488,340,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2b4,30,-488,340,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c5,31,-490,342,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2e3,32,-497,349,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c6,33,-504,356,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,d2f4,34,-504,356,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4b4,35,-515,367,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,c4c8,36,-549,401,c4c2,g2g3,2,37
sprt_game_3,29,47,White,r5k1/np1n1pb1/r3q1pp/p3p3/P1RpP3/3P1N1P/1P1BQPP1/2N2K1R w - - 7 29,e2e3,37,-676,528,c4c2,g2g3,2,37
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,g2g3,1,-116,0,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f1g1,2,-144,28,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,g2g4,3,-188,72,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,h3h4,4,-199,83,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2e1,5,-205,89,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,e2d1,6,-211,95,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3e1,7,-214,98,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,a5c4,8,-240,124,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,e2e1,9,-245,129,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3h2,10,-248,132,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c1,11,-278,162,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,h1g1,12,-278,162,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3h4,13,-284,168,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c7,14,-292,176,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,h1h2,15,-292,176,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f1e1,16,-318,202,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3g1,17,-326,210,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,a5b7,18,-337,221,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c4,19,-337,221,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,b2b4,20,-339,223,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2h6,21,-368,252,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3e5,22,-390,274,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3g5,23,-398,282,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2g5,24,-404,288,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2c1,25,-416,300,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,f3d4,26,-422,306,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,a5c6,27,-442,326,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,b2b3,28,-452,336,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2b4,29,-467,351,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,a5b3,30,-477,361,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2f4,31,-488,372,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c6,32,-497,381,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c5,33,-498,382,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c8,34,-503,387,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2e3,35,-504,388,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,d2c3,36,-554,438,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,c2c3,37,-583,467,f1g1,g2g3,2,38
sprt_game_3,32,53,White,r4bk1/np3p2/r3q1pp/N3p3/n2pP3/3P1N1P/1PRBQPP1/5K1R w - - 0 32,e2e3,38,-669,553,f1g1,g2g3,2,38
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,e2d2,1,-167,0,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,h3h4,2,-176,9,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,e5f3,3,-201,34,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,g2g1,4,-251,84,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,e5g4,5,-253,86,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,e2f3,6,-255,88,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,g3g4,7,-274,107,e5f3,e2d2,2,37
sprt_game_3,42,73,White,r5k1/5p2/r5pp/1p2N3/3pP3/bq1P2PP/1B2QPK1/1R6 w - - 1 42,e2g4,8,-292,125,e5f3,e2d2,2,37
