log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
Hypersion_vs_EnyoBot_npmgxvIO.log,61,121,Black,7R/1p6/8/Q7/8/2k5/5K2/1q1r4 b - - 1 61,c3c2,7,-31997,31694,c3b2;c3b2,c3b2;c3b2,c3c4;b1b4,-704,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a5a4,1,-29,0,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,g7g6,2,-98,69,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7f5,3,-134,105,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f7f5,4,-141,112,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f8e8,5,-156,127,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,e7f6,6,-159,130,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,g8h7,7,-164,135,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f8c8,8,-179,150,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f8b8,9,-195,166,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,g7g5,10,-204,175,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7d8,11,-210,181,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7b8,12,-219,190,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c8,13,-232,203,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f8d8,14,-247,218,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8e8,15,-273,244,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8c8,16,-280,251,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,g7h6,17,-304,275,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,f7f6,18,-305,276,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8b8,19,-311,282,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,g8h8,20,-312,283,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8d8,21,-313,284,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7g4,22,-320,291,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,e7d8,23,-322,293,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,e5e4,24,-325,296,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,b7d8,25,-332,303,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,b7c5,26,-336,307,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7c8,27,-345,316,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7h3,28,-375,346,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7b5,29,-391,362,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,e7h4,30,-398,369,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7c6,31,-400,371,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,e7g5,32,-411,382,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7e6,33,-417,388,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8a6,34,-443,414,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7a4,35,-450,421,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,a8a7,36,-498,469,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,d7e8,37,-515,486,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c2,38,-601,572,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c5,39,-627,598,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c3,40,-629,600,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7b6,41,-652,623,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c4,42,-666,637,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
SF_Bot1nok_vs_EnyoBot_SbzD89kx.log,20,39,Black,r4rk1/1nqbbpp1/3p3P/p2Pp3/7P/1N2BP2/1PPQ4/R3KB1R b K - 0 20,c7c6,43,-703,674,a5a4;a5a4,a5a4;a5a4,c7c2;f8b8,-563,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,h4f3,1,25,0,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,d2f3,2,25,0,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,g2g3,3,25,0,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,f1e1,4,22,3,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4b3,5,18,7,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,f1d1,6,17,8,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,h2h3,7,13,12,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,a1b1,8,9,16,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,a1a2,9,8,17,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,a4a5,10,7,18,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4a2,11,6,19,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c2b1,12,-3,28,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,a1a3,13,-5,30,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c2d1,14,-6,31,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,g1h1,15,-7,32,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c1a3,16,-14,39,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c1b2,17,-14,39,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c2b3,18,-16,41,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,d2b1,19,-26,51,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c2b2,20,-29,54,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c2a2,21,-49,74,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,b4b5,22,-92,117,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,d2b3,23,-93,118,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,f2f4,24,-93,118,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,d3d4,25,-175,200,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,f2f3,26,-194,219,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,g2g4,27,-238,263,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4a6,28,-376,401,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4f7,29,-384,409,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,h4g6,30,-401,426,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,d2e4,31,-406,431,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,h4f5,32,-435,460,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4e6,33,-487,512,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4d5,34,-494,519,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,14,26,White,r2q1rk1/1ppb1ppp/p1nb1n2/4p3/PPB4N/2PP4/2QN1PPP/R1B2RK1 w - - 1 14,c4b5,35,-495,520,f1e1;f1e1,h4f3;h4f3,d2e4;h4g6,-459,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6b6,1,0,0,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6d8,2,-10,10,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6e6,3,-95,95,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6g7,4,-145,145,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6f4,5,-269,269,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6g5,6,-344,344,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,b5c7,7,-428,428,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,e8d8,8,-478,478,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,g6f4,9,-503,503,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6e7,10,-510,510,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,h7h6,11,-518,518,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6f2,12,-528,528,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,g6e5,13,-529,529,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6c6,14,-530,530,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6f3,15,-551,551,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,f6f5,16,-579,579,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,a8d8,17,-615,615,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
ArasanX_vs_EnyoBot_7pzXRQFZ.log,22,43,Black,r3k2r/1pR2p1p/p4qn1/1n2P1RQ/8/3P4/3N1P1P/4KB2 b kq - 0 22,h8f8,18,-625,625,f6b6;f6b6,f6b6;f6b6,b5c7;f6g5,-415,2
